customerID,gender,customersatisfaction
1237-WIYYZ,Female,5
1987-AUELQ,Female,3
7852-LECYP,Male,2
4430-UZIPO,Male,4
4822-LPTYJ,Male,1
8165-CBKXO,Male,5
6527-PZFPV,Male,3
4855-SNKMY,Female,2
9593-CVZKR,Female,4
8595-SIZNC,Female,1
8008-HAWED,Male,5
7124-UGSUR,Female,3
1862-SKORY,Female,2
5236-XMZJY,Female,4
4827-DPADN,Female,1
2694-CIUMO,Female,5
5846-ABOBJ,Male,3
1439-LCGVL,Female,2
0909-SDHNU,Female,4
4647-XXZAM,Female,1
1502-XFCVR,Female,5
7740-KKCXF,Male,3
5360-XGYAZ,Male,2
9692-TUSXH,Female,4
7912-SYRQT,Female,2
3557-HTYWR,Female,4
4816-JBHOV,Male,1
8920-NAVAY,Male,5
1699-TLDLZ,Female,3
5600-PDUJF,Male,2
8292-TYSPY,Male,4
0567-XRHCU,Female,1
1867-BDVFH,Male,5
2067-QYTCF,Female,3
2359-QWQUL,Female,2
9103-TCIHJ,Female,4
7407-SUJIZ,Male,1
9150-KPBJQ,Female,5
0052-DCKON,Male,3
3654-ARMGP,Female,2
9699-UBQFS,Female,4
9367-TCUYN,Female,4
1261-FWTTE,Male,1
3528-HFRIQ,Male,5
0708-SJDIS,Female,3
4140-WJAWW,Female,2
2073-QBVBI,Female,4
6928-ONTRW,Female,2
3320-VEOYC,Male,3
5231-FIQPA,Female,1
6617-WLBQC,Female,1
2599-CIPQE,Male,4
6653-CBBOM,Female,3
8774-GSBUN,Male,1
7326-RIGQZ,Male,5
1401-FTHFQ,Male,3
3247-ZVOUO,Male,2
0254-FNMCI,Female,4
1848-LBZHY,Female,1
6101-IMRMM,Male,5
8118-TJAFG,Male,3
5429-LWCMV,Female,2
7298-IZWLY,Female,4
9758-MFWGD,Female,1
3955-JBZZM,Male,5
1268-ASBGA,Female,3
8943-URTMR,Female,2
4815-TUMEQ,Female,4
4713-LZDRV,Female,1
9909-IDLEK,Male,5
4092-OFQZS,Male,3
1561-BWHIN,Male,2
4325-NFSKC,Male,4
9927-DSWDF,Male,1
9500-LTVBP,Female,5
7252-NTGSS,Female,3
8149-AIQCG,Male,2
1360-JYXKQ,Female,4
2955-PSXOE,Female,1
7762-URZQH,Male,5
0899-WZRSD,Male,3
3255-GRXMG,Male,2
4828-FAZPK,Female,4
6094-ZIVKX,Female,1
6925-BAYGL,Female,5
3262-EIDHV,Female,3
7354-OIJLX,Male,2
1376-HHBDV,Female,4
6907-NZZIJ,Female,1
6133-OZILE,Female,5
4135-FRWKJ,Female,3
2911-UREFD,Female,2
3744-ZRRDZ,Male,4
5673-TIYIB,Male,2
6551-ZCOTS,Male,4
7191-ADRGF,Male,1
5018-LXQQG,Female,5
6892-BOGQE,Female,3
1602-IJQQE,Female,2
4628-WQCQQ,Male,4
1746-TGTWV,Male,1
5995-SNNEW,Male,5
8050-WYBND,Female,3
2821-WARNZ,Female,2
4879-GZLFH,Female,4
1644-IRKSF,Female,1
8314-HTWVE,Female,5
9402-ROUMJ,Female,3
2507-QZPQS,Male,2
7159-NOKYQ,Male,4
5707-ZMDJP,Male,4
8779-YIQQA,Male,1
7136-IHZJA,Female,5
8966-OIQHG,Female,3
7074-STDCN,Male,2
3705-PSNGL,Male,4
8739-QOTTN,Female,2
1399-OUPJN,Female,3
0277-BKSQP,Male,1
6502-HCJTI,Male,1
2606-RMDHZ,Male,4
5774-XZTQC,Female,3
2676-SSLTO,Male,1
6266-QHOJZ,Female,5
7269-JISCY,Female,3
0363-SVHYR,Male,2
8547-NSBBO,Male,4
8258-GSTJK,Male,1
6861-OKBCE,Female,5
9940-RHLFB,Female,3
6591-QGOYB,Male,2
9070-BCKQP,Female,4
6421-SZVEM,Female,1
1328-EUZHC,Female,5
2995-UPRYS,Female,3
8878-RYUKI,Female,2
9633-DENPU,Female,4
7811-JIVPF,Female,1
7113-HIPFI,Male,5
8541-QVFKM,Female,3
6686-YPGHK,Male,2
1383-EZRWL,Female,4
9258-CNWAC,Female,1
5371-VYLSX,Female,5
6374-AFWOX,Male,3
4759-TRPLW,Male,2
5317-FLPJF,Female,4
7621-VPNET,Female,1
6034-YMTOB,Female,5
8563-IIOXK,Male,3
4903-CNOZC,Male,2
4353-HYOJD,Female,4
8020-BWHYL,Female,1
7267-FRMJW,Female,5
2982-VPSGI,Female,3
4188-FRABG,Male,2
8199-ZLLSA,Male,4
4128-ETESU,Female,1
0620-DLSLK,Female,5
4625-EWPTF,Male,3
5980-NOPLP,Female,2
3850-OKINF,Male,4
6892-XPFPU,Male,2
8010-EZLOU,Male,4
1156-ZFYDO,Female,1
3295-YVUSR,Male,5
8016-NCFVO,Male,3
4119-ZYPZY,Male,2
5549-ZGHFB,Male,4
7577-SWIFR,Male,1
0303-WMMRN,Male,5
6408-OTUBZ,Female,3
5204-HMGYF,Female,2
1078-TDCRN,Female,4
3727-OVPRY,Male,1
3797-FKOGQ,Male,5
7622-NXQZR,Male,3
6196-HBOBZ,Male,2
3970-XGJDU,Female,4
7017-VFULY,Female,3
5562-YJQGT,Female,5
8807-OPMBM,Female,3
5439-WIKXB,Male,2
9874-QLCLH,Female,4
8294-UIMBA,Female,1
8109-YUOHE,Male,5
5840-NVDCG,Female,3
8092-NLTGF,Male,2
5928-QLDHB,Male,4
9840-EFJQB,Female,1
0696-UKTOX,Male,5
4801-KFYKL,Male,3
3472-OAOOR,Male,2
6135-OZQVA,Female,4
8062-YBDOE,Male,1
2252-JHJGE,Male,5
4188-PCPIG,Female,3
6000-APYLU,Male,2
7105-BENQF,Male,4
7721-DVEKZ,Female,1
3566-VVORZ,Female,5
9507-HSMMZ,Male,3
2480-SQIOB,Male,2
0947-IDHRQ,Female,4
7813-TKCVO,Female,1
0128-MKWSG,Female,5
3672-YITQD,Male,3
4350-ZTLPI,Female,2
9048-JVYVF,Male,4
0361-HJRDX,Female,1
5727-MYATE,Male,5
3823-KYNQY,Male,3
8988-ECPJR,Female,2
7570-WELNY,Female,4
3021-VLNRJ,Female,1
3776-EKTKM,Female,5
2080-CAZNM,Female,3
1028-FFNJK,Male,2
6907-FLBER,Male,4
3001-UNBTL,Male,2
5982-PSMKW,Female,4
3507-GASNP,Male,1
7096-ZNBZI,Female,5
1902-XBTFB,Male,3
1676-MQAOA,Male,2
0786-IVLAW,Female,4
7566-DSRLQ,Female,1
0643-OKLRP,Female,5
7245-JMTTQ,Female,3
6050-IJRHS,Female,2
6202-JVYEU,Male,4
8591-TKMZH,Male,1
0734-OXWBT,Male,5
4282-ACRXS,Male,3
0365-TRTPY,Female,2
7349-ALMUX,Male,4
9381-NDKME,Female,4
6502-KUGLL,Female,1
1841-YSJGV,Male,5
2794-XIMMO,Male,3
8382-SHQEH,Female,2
3511-BFTJW,Male,4
7668-XCFYV,Female,2
2983-ZANRP,Female,3
7845-URHJN,Female,1
3034-ZBEQN,Female,1
5018-HEKFO,Female,4
2923-ARZLG,Male,3
3976-NLDEZ,Male,1
2282-YGNOR,Female,5
5336-UFNZP,Female,3
6854-EXGSF,Female,2
1241-EZFMJ,Male,4
9233-PSYHO,Female,1
5376-PCKNB,Male,5
8044-BGWPI,Male,3
4060-LDNLU,Male,2
3589-PPVKW,Male,4
8327-LZKAS,Female,1
5887-IKKYO,Male,5
1075-BGWOH,Male,3
1755-RMCXH,Male,2
0302-JOIVN,Female,4
3858-XHYJO,Female,1
4299-SIMNS,Male,5
7025-IWFHT,Male,3
6261-LHRTG,Female,2
7841-FCRQD,Female,4
2056-EVGZL,Male,1
8777-MBMTS,Female,5
7753-USQYQ,Male,3
5366-IJEQJ,Male,2
7661-CPURM,Male,4
6233-HXJMX,Female,1
5902-WBLSE,Female,5
1981-INRFU,Female,3
4971-PUYQO,Female,2
3239-TPHPZ,Female,4
5115-GZDEL,Male,1
3338-CVVEH,Male,5
8485-GJCDN,Female,3
2615-YVMYX,Male,2
2851-STERV,Male,4
4393-GEADV,Male,1
8486-AYEQH,Female,5
1527-SXDPN,Male,3
6029-WTIPC,Male,2
8634-CILSZ,Male,4
5419-JKZNQ,Male,2
2495-KZNFB,Female,4
1409-PHXTF,Male,1
4560-WQAQW,Female,5
9591-YVTEB,Male,3
9309-BZGNT,Male,2
4274-DRSQT,Female,4
2027-DNKIV,Male,1
8075-GXIUB,Male,5
2885-HIJDH,Male,3
5424-RLQLC,Male,2
6682-QJDGB,Male,4
6507-DTJZV,Male,1
8780-IXSTS,Female,5
7673-BQGKU,Female,3
6723-WSNTY,Female,2
9530-EHPOH,Male,4
2725-IWWBA,Male,4
0345-HKJVM,Female,1
1061-PNTHC,Female,5
0394-YONDK,Male,3
6574-MCOEH,Female,2
7399-QHBJS,Female,4
3049-SOLAY,Female,2
0997-YTLNY,Female,3
3317-HRTNN,Female,1
9479-HYNYL,Female,1
3235-ETOOB,Male,4
9708-KFDBY,Male,3
8058-INTPH,Female,1
3642-GKTCT,Female,5
0774-RMNUW,Female,3
1334-PDUKM,Female,2
0756-MPZRL,Male,4
2242-MFOTG,Male,1
2927-CVULT,Female,5
2144-BFDSO,Female,3
8745-PVESG,Female,2
7647-GYYKX,Female,4
5647-FXOTP,Female,1
5569-OUICF,Female,5
8821-XNHVZ,Female,3
2082-OJVTK,Male,2
9700-ISPUP,Female,4
9839-ETQOE,Male,1
6078-VESFR,Male,5
9027-TMATR,Female,3
5940-NFXKV,Male,2
1941-HOSAM,Male,4
9110-HSGTV,Female,1
0704-VCUMB,Female,5
6171-ZTVYB,Male,3
8053-WWDRO,Female,2
9564-KCLHR,Male,4
1935-IMVBB,Male,1
2535-PBCGC,Female,5
2082-CEFLT,Male,3
1470-PSXNM,Male,2
1213-NGCUN,Female,4
2498-XLDZR,Female,1
9866-OCCKE,Female,5
5338-YHWYT,Male,3
7718-UPSKJ,Female,2
8731-WBBMB,Female,4
1448-CYWKC,Female,1
7901-IIDQV,Male,5
2690-DVRVK,Male,3
5688-KZTSN,Male,2
1270-XKUCC,Female,4
0334-ZFJSR,Female,2
2894-QOJRX,Female,4
5747-PMBSQ,Male,1
5583-EJXRD,Male,5
4565-EVZMJ,Female,3
3143-JQEGI,Female,2
6386-SZZKH,Female,4
3327-YBAKM,Female,1
9441-QHEVC,Male,5
6705-LNMDD,Male,3
2580-ASVVY,Female,2
3370-GQEAL,Male,4
5032-USPKF,Female,1
2982-IHMFT,Female,5
3521-SYVOR,Female,3
4254-QPEDE,Female,2
6283-GITPX,Male,4
9526-JAWYF,Male,4
0771-CHWSK,Male,1
9788-HNGUT,Male,5
9495-REDIY,Male,3
5375-XLDOF,Male,2
1172-VIYBP,Male,4
5649-VUKMC,Female,2
6559-PDZLR,Male,3
8992-OBVDG,Male,1
4273-MBHYA,Female,1
4724-WXVWF,Male,4
5701-GUXDC,Female,3
1460-UZPRJ,Male,1
6082-GLJIX,Male,5
5143-EGQFK,Female,3
4919-IKATY,Male,2
2495-TTHBQ,Female,4
0485-ZBSLN,Male,1
3810-PJUHR,Male,5
9050-QLROH,Male,3
0847-HGRML,Male,2
8232-CTLKO,Female,4
9227-YBAXE,Female,1
6168-WFVVF,Female,5
9860-LISIZ,Female,3
0112-QAWRZ,Male,2
0877-SDMBN,Female,4
2786-GCDPI,Female,1
4043-MKDTV,Male,5
8065-YKXKD,Female,3
9637-EIHEQ,Female,2
9229-RQABD,Male,4
8313-KTIHG,Male,1
5320-BRKGK,Female,5
6284-KMNUF,Female,3
9689-PTNPG,Male,2
9465-RWMXL,Male,4
6229-UOLQL,Male,1
2362-IBOOY,Male,5
3137-LUPIX,Female,3
0843-WTBXE,Male,2
6143-JQKEA,Male,4
8676-OOQEJ,Male,1
5515-IDEJJ,Male,5
9701-CDXHR,Female,3
7450-NWRTR,Male,2
8124-NZVGJ,Female,4
2162-FRZAA,Male,1
5376-DEQCP,Female,5
5118-MUEYH,Female,3
9095-HFAFX,Female,2
5627-TVBPP,Female,4
2379-ENZGV,Male,2
3936-QQFLL,Male,4
2589-AYCRP,Female,1
4067-HLYQI,Female,5
5124-EOGYE,Male,3
5057-RKGLH,Female,2
0292-WEGCH,Female,4
8910-ICHIU,Female,1
4097-YODCF,Male,5
9715-WZCLW,Male,3
9786-YWNHU,Female,2
6407-GSJNL,Female,4
6005-OBZPH,Female,1
4049-ZPALD,Female,5
7932-WPTDS,Female,3
3733-UOCWF,Male,2
6833-JMZYP,Female,4
2722-VOJQL,Male,4
1310-QRITU,Female,1
8961-QDZZJ,Female,5
9715-SBVSU,Male,3
8490-BXHEO,Male,2
7173-TETGO,Female,4
7929-SKFGK,Male,2
2300-RQGOI,Female,3
3563-SVYLG,Male,1
5228-EXCET,Male,1
6435-VWCCY,Male,4
4998-IKFSE,Female,3
8630-QSGXK,Male,1
2455-USLMV,Female,5
7394-FKDNK,Female,3
9488-FVZCC,Female,2
6331-LWDTQ,Male,4
5995-WWKKG,Female,1
1597-FZREH,Female,5
7879-CGSFV,Male,3
9921-EZKBY,Male,2
7432-FFVAR,Female,4
7246-ZGQDF,Female,1
7000-WCEVQ,Female,5
0727-IWKVK,Male,3
5959-BELXA,Male,2
4456-RHSNB,Female,4
3512-IZIKN,Female,1
2481-SBOYW,Female,5
7109-MFBYV,Male,3
1833-TCXKK,Male,2
1832-PEUTS,Male,4
6141-OOXUQ,Male,1
8660-BUETV,Female,5
0580-PIQHM,Female,3
5696-CEIQJ,Male,2
7503-ZGUZJ,Male,4
1696-HXOWK,Female,1
3026-ATZYV,Female,5
4012-YCFAI,Male,3
2506-TNFCO,Female,2
9970-QBCDA,Female,4
8718-PTMEZ,Female,1
9496-IVVRP,Female,5
2207-OBZNX,Male,3
2657-VPXTA,Female,2
6551-VLJMV,Male,4
1221-GHZEP,Female,1
9289-LBQVU,Male,5
6142-VSJQO,Female,3
3458-IDMFK,Male,2
6933-FHBZC,Female,4
0221-NAUXK,Male,2
9770-KXGQU,Female,4
6437-UKHMV,Female,1
6538-POCHL,Male,5
6726-NNFWD,Female,3
3002-WQZWT,Female,2
4277-UDIEF,Male,4
1208-NBVFH,Male,1
4912-PIGUY,Female,5
1114-CENIM,Male,3
6060-DRTNL,Female,2
2725-TTRIQ,Female,4
3374-TTZTK,Male,1
8990-ZXLSU,Female,5
2275-RBYQS,Female,3
8473-VUVJN,Male,2
6289-CPNLD,Male,4
5536-SLHPM,Female,4
4419-UJMUS,Male,1
7794-JASDG,Male,5
7609-YBPXG,Male,3
5519-TEEUH,Male,2
7856-GANIL,Male,4
0804-XBFBV,Female,2
2676-OXPPQ,Male,3
3703-TTEPD,Male,1
2799-TSLAG,Female,1
0196-VULGZ,Female,4
8837-VVWLQ,Female,3
2696-NARTR,Male,1
2208-NKVVH,Male,5
7614-QVWQL,Male,3
1976-CFOCS,Female,2
4631-OACRM,Male,4
7139-JZFVG,Male,1
4987-GQWPO,Male,5
3755-JBMNH,Male,3
1757-TCATG,Male,2
6345-ULYRW,Male,4
4776-XSKYQ,Female,1
8048-DSDFQ,Male,5
5753-QQWPW,Female,3
6010-DDPPW,Male,2
1809-DMJHQ,Female,4
6693-FRIRW,Male,1
6586-MYGKD,Male,5
3173-NVMPX,Female,3
0248-PGHBZ,Female,2
0623-GDISB,Female,4
2892-GESUL,Female,1
6923-EFPNL,Male,5
7472-EQOAV,Male,3
9574-RKJIF,Male,2
2043-WVTQJ,Male,4
8034-RYTVV,Female,1
3863-QSTYI,Male,5
2619-WFQWU,Female,3
5044-LRQAQ,Female,2
1716-LSAMB,Male,4
1333-PBMXB,Female,1
6546-OPBBH,Male,5
5985-BEHZK,Female,3
9127-QRZMH,Male,2
5919-VCZYM,Male,4
9644-KVCNC,Female,1
2137-DQMEV,Male,5
8174-LNWMW,Female,3
9279-CJEOJ,Female,2
7964-VEXDG,Male,4
2404-JIBFC,Female,2
0778-NELLA,Male,4
8029-XYPWT,Male,1
4614-NUVZD,Female,5
4632-PAOYU,Male,3
3803-KMQFW,Female,2
6804-GDMOI,Female,4
2990-OGYTD,Female,1
6646-JPPHA,Female,5
9572-MTILT,Male,3
7658-UYUQS,Male,2
7880-XSOJX,Male,4
9611-CTWIH,Female,1
4589-IUAJB,Male,5
0329-GTIAJ,Female,3
8746-BFOAJ,Male,2
8457-XIGKN,Male,4
6072-NUQCB,Male,4
6629-CZTTH,Male,1
8838-GPHZP,Female,5
8750-QWZAJ,Female,3
5364-EVNIB,Male,2
6918-UMQCG,Female,4
0675-NCDYU,Female,2
6339-DKLMK,Female,3
1346-PJWTK,Male,1
5088-QZLRL,Male,1
8023-QHAIO,Female,4
4397-FRLTA,Female,3
3057-VJJQE,Male,1
5087-SUURX,Female,5
2302-OUZXB,Male,3
8133-ANHHJ,Female,2
2270-CHBFN,Female,4
0013-EXCHZ,Female,1
5982-FPVQN,Female,5
9107-UKCKY,Male,3
4654-ULTTN,Male,2
5550-VFRLC,Female,4
5546-BYZSM,Female,1
1492-KGETH,Male,5
4929-BSTRX,Female,3
4163-HFTUK,Male,2
8215-NGSPE,Female,4
2225-ZRGSG,Female,1
8859-YSTWS,Male,5
5271-YNWVR,Male,3
7601-DHFWZ,Female,2
2657-ALMWY,Female,4
6330-JKLPC,Male,1
4667-OHGKG,Male,5
1998-VHJHK,Female,3
1707-HABPF,Female,2
1660-HSOOQ,Male,4
7253-UVNDW,Female,1
0487-VVUVK,Male,5
7228-OMTPN,Male,3
5063-IUOKK,Male,2
4508-OEBEY,Male,4
0027-KWYKW,Female,1
2308-STERM,Female,5
5982-XMDEX,Female,3
6284-AHOOQ,Male,2
6051-PTVNS,Female,4
2344-JMOGN,Male,1
3799-ISUZQ,Male,5
2877-VDUER,Female,3
9152-AMKAK,Male,2
1794-HBQTJ,Female,4
9432-VOFYX,Male,2
8049-WJCLQ,Male,4
6586-PSJOX,Male,1
2460-FPSYH,Female,5
9705-ZJBCG,Female,3
4818-DRBQT,Male,2
1320-HTRDR,Female,4
6847-KJLTS,Female,1
9670-BPNXF,Female,5
3913-FCUUW,Female,3
3301-VKTGC,Male,2
1493-AMTIE,Male,4
9555-SAHUZ,Female,1
0816-TSPHQ,Male,5
9932-WBWIK,Male,3
4619-EVPHY,Female,2
5286-YHCVC,Male,4
6424-ELEYH,Female,4
4391-RESHN,Male,1
9115-YQHGA,Male,5
4462-CYWMH,Male,3
8963-MQVYN,Female,2
2458-EOMRE,Female,4
9334-GWGOW,Male,2
6821-BUXUX,Female,3
5028-HTLJB,Male,1
9801-GDWGV,Female,1
6542-LWGXJ,Male,4
5567-GZKQY,Male,3
1222-LRYKO,Male,1
2320-JRSDE,Female,5
2087-QAREY,Female,3
0601-WZHJF,Male,2
4423-JWZJN,Male,4
5143-WMWOG,Male,1
6490-FGZAT,Male,5
5393-RXQSZ,Male,3
7452-FOLON,Male,2
2320-TZRRH,Female,4
0231-LXVAP,Male,1
9444-JTXHZ,Male,5
4942-VZZOM,Male,3
5510-BOIUJ,Male,2
7502-BNYGS,Female,4
4291-HYEBC,Female,1
6147-CBCRA,Female,5
6047-SUHPR,Male,3
4471-KXAUH,Female,2
9752-ZNQUT,Female,4
7638-QVMVY,Female,1
1576-PFZIW,Male,5
5666-MBJPT,Male,3
7312-XSBAT,Male,2
3096-GKWEB,Male,4
2371-JQHZZ,Male,1
0674-GCDXG,Male,5
1121-QSIVB,Female,3
4396-KLSEH,Male,2
3244-DCJWY,Female,4
2824-MYYBN,Female,1
0875-CABNR,Female,5
6345-HOVES,Male,3
8318-LCNBW,Male,2
6469-QJKZW,Female,4
0147-ESWWR,Female,1
1217-VASWC,Male,5
7812-FZHPE,Female,3
6370-ZVHDV,Female,2
5915-DGNVC,Female,4
6260-XLACS,Male,2
3566-CAAYU,Female,4
4983-CCWMC,Male,1
9103-CXVOK,Male,5
2896-TBNBE,Male,3
4797-AXPXK,Female,2
5229-PRWKT,Male,4
6982-UQZLY,Female,1
2522-WLNSF,Female,5
3841-CONLJ,Female,3
5057-LCOUI,Female,2
0193-ESZXP,Female,4
4475-NVTLU,Male,1
4369-HTUIF,Male,5
9386-LDCZR,Male,3
9585-KKMFD,Male,2
5399-ZIMKF,Male,4
0336-KXKFK,Male,4
5619-XZZKR,Male,1
3948-FVVRP,Male,5
5327-XOKKY,Male,3
0983-TATYJ,Female,2
1813-JYWTO,Female,4
0156-FVPTA,Male,2
1984-FCOWB,Female,3
0654-HMSHN,Male,1
6719-OXYBR,Male,1
3312-ZWLGF,Male,4
6476-YHMGA,Female,3
5287-QWLKY,Male,1
0795-XCCTE,Male,5
0168-XZKBB,Female,3
3785-NRHYR,Male,2
5196-SGOAK,Female,4
4537-DKTAL,Female,1
7072-MBHEV,Female,5
5602-BVFMK,Female,3
6297-NOOPG,Female,2
1891-UAWWU,Female,4
8204-TIFGJ,Female,1
8050-DVOJX,Male,5
6108-OQZDQ,Female,3
0363-QJVFX,Male,2
8903-XEBGX,Male,4
8169-SAEJD,Male,1
9840-DVNDC,Male,5
1089-XZWHH,Female,3
2325-WINES,Female,2
6064-ZATLR,Female,4
3096-JRDSO,Female,1
7824-PANSQ,Male,5
8042-JVNFH,Male,3
9648-BCHKM,Female,2
2888-ADFAO,Female,4
8707-HOEDG,Female,1
3374-LXDEV,Female,5
4072-IPYLT,Female,3
7167-PCEYD,Male,2
4936-YPJNK,Female,4
1580-BMCMR,Male,1
4817-KEQSP,Female,5
6408-WHTEF,Male,3
9251-AWQGT,Female,2
8749-CLJXC,Male,4
7989-VCQOH,Male,1
5049-GLYVG,Male,5
4199-QHJNM,Male,3
8882-TLVRW,Male,2
5883-GTGVD,Male,4
5135-GRQJV,Male,2
2384-OVPSA,Female,4
1371-WEPDS,Male,1
3580-GICBM,Female,5
4817-QRJSX,Female,3
9730-DRTMJ,Male,2
4686-UXDML,Female,4
3349-ANQNH,Female,1
2398-YPMUR,Female,5
0932-YIXYU,Female,3
7480-SPLEF,Male,2
7636-XUHWW,Male,4
1431-CYWMH,Female,1
5937-EORGB,Male,5
6349-JDHQP,Female,3
5539-HIVAK,Female,2
5847-MXBEO,Male,4
9985-MWVIX,Female,4
4583-PARNH,Male,1
1116-FRYVH,Female,5
1421-HCERK,Male,3
9633-XQABV,Female,2
0716-BQNDX,Male,4
1265-XTECC,Female,2
1183-CANVH,Female,3
1972-XMUWV,Female,1
8679-LZBMD,Male,1
3407-JMJQQ,Female,4
6252-DFGTK,Female,3
1539-LNKHM,Female,1
8645-KOMJQ,Male,5
0289-IVARM,Female,3
9761-XUJWD,Male,2
4057-FKCZK,Male,4
4291-TPNFG,Male,1
6087-YPWHO,Male,5
3090-QFUVD,Female,3
2237-ZFSMY,Female,2
1722-LDZJS,Male,4
1818-ESQMW,Female,1
4871-JTKJF,Female,5
1415-YFWLT,Female,3
7401-RUBNK,Female,2
0506-YLVKJ,Male,4
8661-BOYNW,Female,1
6711-VTNRE,Female,5
4815-GBTCD,Female,3
2805-AUFQN,Female,2
0980-PVMRC,Female,4
7233-DRTRF,Male,1
3500-RMZLT,Female,5
3873-NFTGI,Male,3
1162-ECVII,Male,2
7048-GXDAY,Male,4
8571-ZCMCX,Female,1
1169-WCVAK,Male,5
4548-SDBKE,Female,3
8066-POXGX,Female,2
7129-CAKJW,Female,4
8695-ARGXZ,Male,1
3570-YUEKJ,Female,5
4143-OOBWZ,Male,3
1555-HAPSU,Female,2
1697-NVVGY,Male,4
7854-EKTJL,Female,1
8464-EETCQ,Male,5
2419-FSORS,Male,3
8132-YPVBX,Female,2
9102-IAYHT,Female,4
6754-LZUKA,Male,2
3422-LYEPQ,Male,4
8099-MZPUJ,Male,1
0787-LHDYT,Male,5
2642-DTVCO,Male,3
0374-IOEGQ,Female,2
4361-JEIVL,Male,4
3197-NNYNB,Male,1
3396-DKDEL,Female,5
1752-OZXFY,Male,3
9066-QRSDU,Female,2
9112-WSNPU,Female,4
9867-NNXLC,Female,1
5321-NTRKC,Male,5
1363-TXLSL,Male,3
9507-EXLTT,Female,2
3161-GETRM,Male,4
0402-OAMEN,Female,4
6933-VLYFX,Male,1
6754-WKSHP,Male,5
9846-GKXAS,Female,3
6017-PPLPX,Male,2
4976-LNFVV,Male,4
5055-MGMGF,Female,2
4641-FROLU,Female,3
2862-JVEOY,Male,1
2969-QWUBZ,Female,1
9822-BIIGN,Male,4
2077-MPJQO,Male,3
1534-OULXE,Female,1
7136-RVDTZ,Male,5
2971-SGAFL,Female,3
1480-IVEVR,Male,2
2905-KFQUV,Female,4
4581-SSPWD,Female,1
3370-HXOPH,Female,5
9391-YZEJW,Female,3
9958-MEKUC,Male,2
0281-CNTZX,Male,4
6927-WTFIV,Male,1
4118-CEVPF,Female,5
3398-ZOUAA,Male,3
9114-VEPUF,Male,2
7876-BEUTG,Female,4
2338-BQEZT,Female,1
9873-MNDKV,Female,5
0378-NHQXU,Female,3
8241-JUIQO,Female,2
2194-IIQOF,Female,4
4512-ZUIYL,Female,1
9631-RXVJM,Male,5
9584-EXCDZ,Female,3
7969-AULMZ,Female,2
5093-FEGLU,Female,4
2621-UDNLU,Female,1
7526-IVLYU,Male,5
2428-HYUNX,Male,3
9214-EKVXR,Female,2
3410-MHHUM,Female,4
0568-ONFPC,Male,1
0733-VUNUW,Male,5
4550-EVXNY,Female,3
2122-YWVYA,Female,2
2968-SSGAA,Female,4
2296-DKZFP,Female,1
4844-JJWUY,Female,5
6777-TGHTM,Female,3
8909-BOLNL,Male,2
6603-YRDCJ,Male,4
3538-WZPHD,Male,2
3229-USWAR,Female,4
2138-VFAPZ,Female,1
6131-JLWZM,Female,5
4785-QRJHC,Male,3
0269-XFESX,Male,2
1709-EJDOX,Female,4
4316-XCSLJ,Male,1
8610-WFCJF,Female,5
9693-XMUOB,Male,3
0383-CLDDA,Female,2
4905-JEFDW,Male,4
2709-UQGNP,Male,1
3549-ZTMNH,Male,5
7881-INRLC,Male,3
8033-ATFAS,Female,2
1635-NZATJ,Male,4
0562-HKHML,Male,4
8277-RVRSV,Female,1
9943-VSZUV,Male,5
0117-LFRMW,Male,3
6172-FECYY,Male,2
7054-ENNGU,Female,4
1455-HFBXA,Male,2
9402-CXWPL,Female,3
1628-BIZYP,Male,1
1965-AKTSX,Female,1
0082-LDZUE,Male,4
4786-UKSNZ,Male,3
5343-SGUBI,Female,1
0856-NAOES,Male,5
1976-AZZPJ,Male,3
7248-VZQLC,Female,2
6156-UZDLF,Female,4
3099-OONVS,Male,1
9500-WBGRP,Male,5
5183-KLYEM,Female,3
5144-PQCDZ,Male,2
8514-VZHEB,Male,4
6625-IUTTT,Male,1
9355-NPPFS,Female,5
0068-FIGTF,Female,3
5965-GGPRW,Male,2
8035-PWSEV,Female,4
2236-HILPA,Male,1
1840-BIUOG,Male,5
1356-MKYSK,Male,3
6080-LNESI,Male,2
1830-IPXVJ,Female,4
5828-DWPIL,Male,1
8398-TBIYD,Female,5
0011-IGKFF,Male,3
4192-GORJT,Male,2
6496-SLWHQ,Male,4
9912-GVSEQ,Female,1
2931-FSOHN,Male,5
9418-RUKPH,Female,3
5383-MMTWC,Female,2
9971-ZWPBF,Male,4
4712-AUQZO,Male,1
9711-FJTBX,Male,5
2908-ZTPNF,Female,3
7240-ETPTR,Female,2
2202-CUYXZ,Male,4
5995-OIGLP,Male,1
8421-WZOOW,Female,5
6261-RCVNS,Female,3
7951-QKZPL,Female,2
1414-YADCW,Male,4
8756-RDDLT,Female,2
2862-PFNIK,Male,4
5816-QVHRX,Female,1
4430-YHXGG,Female,5
6888-SBYAI,Male,3
7395-XWZOY,Male,2
7169-YWAMK,Male,4
3640-PHQXK,Female,1
6877-LGWXO,Male,5
6859-RKMZJ,Male,3
2729-VNVAP,Female,2
2957-JIRMN,Female,4
2049-BAFNW,Female,1
3842-QTGDL,Male,5
7163-OCEQI,Male,3
9782-LGXMC,Female,2
5975-BAICR,Male,4
8019-ENHXU,Male,4
