customerID,interactiontimestamp,interactionchannel,interaction type,interactionoutcome,interactionduration,customersentiment,agent
8080-DDEMJ,2/13/2022,instagram,complaint,escalated,0:02,negative,Liz
8356-WUAOJ,8/19/2021,in-person,subscription,closed,0:38,neutral,Sam
6365-MTGZX,3/26/2021,phone,inquiry,converted,0:15,positive,Skylar
1349-WXNGG,4/5/2021,email,complaint,escalated,0:02,negative,Peyton
8058-DMYRU,2/3/2022,chat,complaint,closed,0:06,negative,Skylar
9350-ZXYJC,11/14/2022,twitter,complaint,closed,0:02,negative,Liz
6990-YNRIO,12/23/2022,instagram,complaint,pending,0:02,neutral,Jackie
8958-JPTRR,2/13/2022,in-person,purchase,closed,0:22,positive,Angel
6959-GQEGV,8/19/2021,phone,support,closed,0:02,neutral,Al
3173-WSSUE,3/26/2021,email,feedback,closed,0:02,negative,Al
1265-HVPZB,4/5/2021,chat,complaint,escalated,0:02,negative,Ingrid
4115-UMJFQ,2/3/2022,twitter,complaint,resolved,0:02,positive,Gigi
7369-TRPFD,1/2/2021,instagram,complaint,escalated,0:02,negative,Linda
1098-KFQEC,1/13/2022,in-person,subscription,closed,0:38,neutral,Maureen
7190-XHTWJ,3/26/2021,phone,inquiry,converted,0:15,positive,Maureen
0621-TWIEM,4/5/2021,email,complaint,escalated,0:02,negative,Sasha
3537-RYBHH,2/3/2022,chat,complaint,closed,0:06,negative,Kristen
2485-ITVKB,11/14/2022,twitter,complaint,closed,0:02,negative,Kayleigh
3669-OYSJI,12/23/2022,instagram,complaint,pending,0:02,neutral,Javi
1612-EOHDH,2/13/2022,in-person,purchase,closed,0:22,positive,Fran
6702-OHFWR,8/19/2021,phone,support,closed,0:02,neutral,Liz
5296-BFCYD,3/26/2021,email,feedback,closed,0:02,negative,Liz
4510-PYUSH,4/5/2021,chat,complaint,escalated,0:02,negative,Anton
9359-JANWS,2/3/2022,twitter,complaint,resolved,0:02,positive,Greg
7517-SAWMO,1/2/2021,instagram,complaint,escalated,0:02,negative,Isla
4143-HHPMK,1/13/2022,in-person,subscription,closed,0:38,neutral,Emily
3279-DYZQM,11/14/2022,phone,inquiry,converted,0:15,positive,Violet
7054-LGEQW,12/23/2022,email,complaint,escalated,0:02,negative,Norma
0523-VNGTF,2/13/2022,chat,complaint,closed,0:06,negative,John
9575-IWCAZ,8/19/2021,twitter,complaint,closed,0:02,negative,Raul
7105-MXJLL,3/26/2021,instagram,complaint,pending,0:02,neutral,Liz
7064-FRRSW,4/5/2021,in-person,purchase,closed,0:22,positive,Sam
7940-UQQUG,2/3/2022,phone,support,closed,0:02,neutral,Skylar
0923-PNFUB,11/14/2022,email,feedback,closed,0:02,negative,Peyton
3961-SXAXY,12/23/2022,chat,complaint,escalated,0:02,negative,Skylar
7010-BRBUU,2/13/2022,twitter,complaint,resolved,0:02,positive,Javi
3566-HJGPK,8/19/2021,instagram,complaint,escalated,0:02,negative,Fran
3062-ICYZQ,3/26/2021,in-person,subscription,closed,0:38,neutral,Liz
9938-PRCVK,4/5/2021,phone,inquiry,converted,0:15,positive,Liz
0973-KYVNF,2/3/2022,email,complaint,escalated,0:02,negative,Anton
5129-HHMZC,1/2/2021,chat,complaint,closed,0:06,negative,Greg
9637-CDTKZ,1/13/2022,twitter,complaint,closed,0:02,negative,Isla
3946-JEWRQ,11/14/2022,instagram,complaint,pending,0:02,neutral,Emily
7873-CVMAW,12/23/2022,in-person,purchase,closed,0:22,positive,Violet
0463-WZZKO,2/13/2022,phone,support,closed,0:02,neutral,Norma
3494-JCHRQ,8/19/2021,email,feedback,closed,0:02,negative,John
6474-FVJLC,3/26/2021,chat,complaint,escalated,0:02,negative,Raul
4524-QCSSM,4/5/2021,twitter,complaint,resolved,0:02,positive,Liz
5832-EXGTT,2/3/2022,instagram,complaint,escalated,0:02,negative,Sam
8840-DQLGN,11/14/2022,in-person,subscription,closed,0:38,neutral,Skylar
2039-JONDJ,12/23/2022,phone,inquiry,converted,0:15,positive,Peyton
7217-JYHOQ,2/13/2022,email,complaint,escalated,0:02,negative,Skylar
6695-FRVEC,8/19/2021,chat,complaint,closed,0:06,negative,Anton
4547-LYTDD,3/26/2021,twitter,complaint,closed,0:02,negative,Greg
9894-QMIMJ,4/5/2021,instagram,complaint,pending,0:02,neutral,Isla
8069-YQQAJ,2/3/2022,in-person,purchase,closed,0:22,positive,Emily
6770-XUAGN,1/2/2021,phone,support,closed,0:02,neutral,Violet
4193-ORFCL,1/13/2022,email,feedback,closed,0:02,negative,Norma
1636-NTNCO,11/14/2022,chat,complaint,escalated,0:02,negative,John
3466-WAESX,12/23/2022,twitter,complaint,resolved,0:02,positive,Raul
9281-PKKZE,2/12/2022,instagram,complaint,escalated,0:02,negative,Liz
3638-VBZTA,8/19/2021,in-person,subscription,closed,0:38,neutral,Sam
7459-IMVYU,3/26/2021,phone,inquiry,converted,0:15,positive,Skylar
7776-QWNFX,4/5/2021,email,complaint,escalated,0:02,negative,Peyton
6689-TCZHQ,2/3/2022,chat,complaint,closed,0:06,negative,Skylar
8563-OYMQY,11/14/2022,twitter,complaint,closed,0:02,negative,Javi
0754-EEBDC,12/23/2022,instagram,complaint,pending,0:02,neutral,Fran
5777-ZPQNC,2/13/2022,in-person,purchase,closed,0:22,positive,Liz
1951-IEYXM,8/19/2021,phone,support,closed,0:02,neutral,Liz
3318-NMQXL,3/26/2021,email,feedback,closed,0:02,negative,Anton
3143-ILDAL,4/5/2021,chat,complaint,escalated,0:02,negative,Greg
1022-RKXDR,2/3/2022,twitter,complaint,resolved,0:02,positive,Isla
2361-FJWNO,1/2/2021,instagram,complaint,escalated,0:02,negative,Emily
2272-UOINI,1/13/2022,in-person,subscription,closed,0:38,neutral,Violet
8232-UTFOZ,7/15/2022,phone,inquiry,converted,0:15,positive,Norma
3750-YHRYO,9/8/2022,email,complaint,escalated,0:02,negative,John
6637-KYRCV,10/10/2021,chat,complaint,closed,0:06,negative,Raul
5668-MEISB,3/25/2021,twitter,complaint,closed,0:02,negative,Liz
0129-QMPDR,5/8/2022,instagram,complaint,pending,0:02,neutral,Sam
7188-CBBBA,7/15/2022,in-person,purchase,closed,0:22,positive,Skylar
5356-CSVSQ,9/8/2022,phone,support,closed,0:02,neutral,Peyton
3221-CJMSG,10/10/2021,email,feedback,closed,0:02,negative,Skylar
4720-VSTSI,11/14/2022,chat,complaint,escalated,0:02,negative,Javi
3219-JQRSL,12/23/2022,twitter,complaint,resolved,0:02,positive,Fran
2801-NISEI,2/13/2022,instagram,complaint,escalated,0:02,negative,Liz
3946-MHCZW,8/19/2021,in-person,subscription,closed,0:38,neutral,Liz
4623-ZKHLY,3/26/2021,phone,inquiry,converted,0:15,positive,Anton
6732-VAILE,4/5/2021,email,complaint,escalated,0:02,negative,Greg
8201-AAXCB,2/3/2022,chat,complaint,closed,0:06,negative,Isla
7696-CFTAT,11/14/2022,twitter,complaint,closed,0:02,negative,Emily
1845-CSBRZ,12/23/2022,instagram,complaint,pending,0:02,neutral,Violet
2123-VSCOT,2/13/2022,in-person,purchase,closed,0:22,positive,Norma
6651-AZVTJ,8/19/2021,phone,support,closed,0:02,neutral,John
4566-GOLUK,3/26/2021,email,feedback,closed,0:02,negative,Raul
2484-DGXPZ,4/5/2021,chat,complaint,escalated,0:02,negative,Liz
2018-QKYGT,2/3/2022,twitter,complaint,resolved,0:02,positive,Sam
2792-VPPET,1/2/2021,instagram,complaint,escalated,0:02,negative,Skylar
7409-JURKQ,1/13/2022,in-person,subscription,closed,0:38,neutral,Peyton
3247-MHJKM,3/26/2021,phone,inquiry,converted,0:15,positive,Skylar
1964-SVLEA,4/5/2021,email,complaint,escalated,0:02,negative,Liz
4587-NUKOX,2/3/2022,chat,complaint,closed,0:06,negative,Jackie
7297-DVYGA,11/14/2022,twitter,complaint,closed,0:02,negative,Angel
2239-CGBUZ,12/23/2022,instagram,complaint,pending,0:02,neutral,Al
0854-UYHZD,2/13/2022,in-person,purchase,closed,0:22,positive,Al
7243-LCGGZ,8/19/2021,phone,support,closed,0:02,neutral,Ingrid
8267-KFGYD,3/26/2021,email,feedback,closed,0:02,negative,Gigi
4890-VMUAV,4/5/2021,chat,complaint,escalated,0:02,negative,Linda
9261-WDCAF,2/3/2022,twitter,complaint,resolved,0:02,positive,Maureen
3764-MNMOI,1/2/2021,instagram,complaint,escalated,0:02,negative,Maureen
7442-YGZFK,1/13/2022,in-person,subscription,closed,0:38,neutral,Sasha
0420-BWTPW,11/14/2022,phone,inquiry,converted,0:15,positive,Kristen
8229-BUJHX,12/23/2022,email,complaint,escalated,0:02,negative,Kayleigh
7449-HVPIV,2/13/2022,chat,complaint,closed,0:06,negative,Javi
5504-WSIUR,8/19/2021,twitter,complaint,closed,0:02,negative,Fran
8183-ONMXC,3/26/2021,instagram,complaint,pending,0:02,neutral,Liz
8466-PZBLH,4/5/2021,in-person,purchase,closed,0:22,positive,Liz
9614-RMGHA,2/3/2022,phone,support,closed,0:02,neutral,Anton
8735-IJJEG,11/14/2022,email,feedback,closed,0:02,negative,Greg
0564-MUUQK,12/23/2022,chat,complaint,escalated,0:02,negative,Isla
5054-IEXZT,2/13/2022,twitter,complaint,resolved,0:02,positive,Emily
5834-ASPWA,8/19/2021,instagram,complaint,escalated,0:02,negative,Violet
0701-RFGFI,3/26/2021,in-person,subscription,closed,0:38,neutral,Norma
0019-EFAEP,4/5/2021,phone,inquiry,converted,0:15,positive,John
5619-PTMIK,2/3/2022,email,complaint,escalated,0:02,negative,Raul
3737-XBQDD,1/2/2021,chat,complaint,closed,0:06,negative,Liz
5882-CMAZQ,1/13/2022,twitter,complaint,closed,0:02,negative,Sam
5846-QFDFI,11/14/2022,instagram,complaint,pending,0:02,neutral,Skylar
4445-KWOKW,12/23/2022,in-person,purchase,closed,0:22,positive,Peyton
3511-APPBJ,2/13/2022,phone,support,closed,0:02,neutral,Skylar
7967-HYCDE,8/19/2021,email,feedback,closed,0:02,negative,Javi
2430-RRYUW,3/26/2021,chat,complaint,escalated,0:02,negative,Fran
3948-XHGNA,4/5/2021,twitter,complaint,resolved,0:02,positive,Liz
3723-BFBGR,2/3/2022,instagram,complaint,escalated,0:02,negative,Liz
0565-IYCGT,11/14/2022,in-person,subscription,closed,0:38,neutral,Anton
5447-WZAFP,12/23/2022,phone,inquiry,converted,0:15,positive,Greg
5110-CHOPY,2/13/2022,email,complaint,escalated,0:02,negative,Isla
5445-UTODQ,8/19/2021,chat,complaint,closed,0:06,negative,Emily
4425-OWHWB,3/26/2021,twitter,complaint,closed,0:02,negative,Violet
7892-QVYKW,4/5/2021,instagram,complaint,pending,0:02,neutral,Norma
9675-ICXCT,2/3/2022,in-person,purchase,closed,0:22,positive,John
1024-VRZHF,1/2/2021,phone,support,closed,0:02,neutral,Raul
4703-MQYKT,1/13/2022,email,feedback,closed,0:02,negative,Liz
9497-QCMMS,11/14/2022,chat,complaint,escalated,0:02,negative,Sam
5692-ICXLW,12/23/2022,twitter,complaint,resolved,0:02,positive,Skylar
0602-DDUML,2/12/2022,instagram,complaint,escalated,0:02,negative,Peyton
2208-MPXIO,8/19/2021,in-person,subscription,closed,0:38,neutral,Skylar
1960-UYCNN,3/26/2021,phone,inquiry,converted,0:15,positive,Anton
0348-SDKOL,4/5/2021,email,complaint,escalated,0:02,negative,Greg
3190-FZATL,2/3/2022,chat,complaint,closed,0:06,negative,Isla
7336-RLLRH,11/14/2022,twitter,complaint,closed,0:02,negative,Emily
4373-MAVJG,12/23/2022,instagram,complaint,pending,0:02,neutral,Violet
8901-HJXTF,2/13/2022,in-person,purchase,closed,0:22,positive,Norma
7710-JSYOA,8/19/2021,phone,support,closed,0:02,neutral,John
5419-KLXBN,3/26/2021,email,feedback,closed,0:02,negative,Raul
3424-NMNBO,4/5/2021,chat,complaint,escalated,0:02,negative,Liz
9885-MFVSU,2/3/2022,twitter,complaint,resolved,0:02,positive,Sam
4514-GFCFI,1/2/2021,instagram,complaint,escalated,0:02,negative,Skylar
0607-MVMGC,1/13/2022,in-person,subscription,closed,0:38,neutral,Peyton
3365-SAIGS,7/15/2022,phone,inquiry,converted,0:15,positive,Skylar
9828-AOQLM,9/8/2022,email,complaint,escalated,0:02,negative,Javi
8022-BECSI,10/10/2021,chat,complaint,closed,0:06,negative,Fran
8000-REIQB,3/25/2021,twitter,complaint,closed,0:02,negative,Liz
9993-LHIEB,5/8/2022,instagram,complaint,pending,0:02,neutral,Liz
0266-CLZKZ,7/15/2022,in-person,purchase,closed,0:22,positive,Anton
7615-ESMYF,9/8/2022,phone,support,closed,0:02,neutral,Greg
3858-VOBET,10/10/2021,email,feedback,closed,0:02,negative,Isla
7020-OZKXZ,11/14/2022,chat,complaint,escalated,0:02,negative,Emily
3977-QCRSL,12/23/2022,twitter,complaint,resolved,0:02,positive,Violet
0017-DINOC,2/13/2022,instagram,complaint,escalated,0:02,negative,Norma
1447-PJGGA,8/19/2021,in-person,subscription,closed,0:38,neutral,John
8565-CLBZW,3/26/2021,phone,inquiry,converted,0:15,positive,Raul
9139-WQQDY,4/5/2021,email,complaint,escalated,0:02,negative,Liz
0224-HJAPT,2/3/2022,chat,complaint,closed,0:06,negative,Sam
8086-OVPWV,11/14/2022,twitter,complaint,closed,0:02,negative,Skylar
9430-FRQOC,12/23/2022,instagram,complaint,pending,0:02,neutral,Peyton
7639-OPLNG,2/13/2022,in-person,purchase,closed,0:22,positive,Skylar
3074-GQWYX,8/19/2021,phone,support,closed,0:02,neutral,Javi
1492-QGCLU,3/26/2021,email,feedback,closed,0:02,negative,Fran
6845-RGTYS,4/5/2021,chat,complaint,escalated,0:02,negative,Liz
7328-OWMOM,2/3/2022,twitter,complaint,resolved,0:02,positive,Liz
4418-LZMSV,1/2/2021,instagram,complaint,escalated,0:02,negative,Anton
5155-AZQPB,1/13/2022,in-person,subscription,closed,0:38,neutral,Greg
8861-HGGKB,3/26/2021,phone,inquiry,converted,0:15,positive,Isla
1087-GRUYI,4/5/2021,email,complaint,escalated,0:02,negative,Emily
7065-YUNRY,2/3/2022,chat,complaint,closed,0:06,negative,Violet
7694-VLBWQ,11/14/2022,twitter,complaint,closed,0:02,negative,Norma
2546-KZAAT,12/23/2022,instagram,complaint,pending,0:02,neutral,John
0181-RITDD,2/13/2022,in-person,purchase,closed,0:22,positive,Raul
5989-PGKJB,8/19/2021,phone,support,closed,0:02,neutral,Liz
4795-KTRTH,3/26/2021,email,feedback,closed,0:02,negative,Sam
8272-ONJLV,4/5/2021,chat,complaint,escalated,0:02,negative,Skylar
1488-PBLJN,2/3/2022,twitter,complaint,resolved,0:02,positive,Peyton
0308-GIQJT,1/2/2021,instagram,complaint,escalated,0:02,negative,Skylar
3778-FOAQW,1/13/2022,in-person,subscription,closed,0:38,neutral,Liz
4452-ROHMO,3/7/2022,phone,inquiry,converted,0:15,positive,Jackie
6481-OGDOO,6/19/2022,email,complaint,escalated,0:02,negative,Angel
3090-LETTY,4/5/2021,chat,complaint,closed,0:06,negative,Al
5349-AZPEW,8/9/2022,twitter,complaint,closed,0:02,negative,Al
3753-TSEMP,11/14/2022,instagram,complaint,pending,0:02,neutral,Ingrid
8305-VHZBZ,12/23/2022,in-person,purchase,closed,0:22,positive,Gigi
9720-JJJOR,2/13/2022,phone,support,closed,0:02,neutral,Linda
8100-HZZLJ,8/19/2021,email,feedback,closed,0:02,negative,Maureen
8775-ERLNB,3/26/2021,chat,complaint,escalated,0:02,negative,Maureen
8309-IEYJD,4/5/2021,twitter,complaint,resolved,0:02,positive,Sasha
9172-JITSM,2/3/2022,instagram,complaint,escalated,0:02,negative,Kristen
6298-QDFNH,11/14/2022,in-person,subscription,closed,0:38,neutral,Kayleigh
7398-HPYZQ,12/23/2022,phone,inquiry,converted,0:15,positive,Javi
3546-GHEAE,2/13/2022,email,complaint,escalated,0:02,negative,Fran
7361-YPXFS,8/19/2021,chat,complaint,closed,0:06,negative,Liz
6557-BZXLQ,3/26/2021,twitter,complaint,closed,0:02,negative,Liz
2550-QHZGP,4/5/2021,instagram,complaint,pending,0:02,neutral,Anton
7519-JTWQH,2/3/2022,in-person,purchase,closed,0:22,positive,Greg
2538-OIMXF,1/2/2021,phone,support,closed,0:02,neutral,Isla
8543-MSDMF,1/13/2022,email,feedback,closed,0:02,negative,Emily
9961-JBNMK,11/14/2022,chat,complaint,escalated,0:02,negative,Violet
1170-SASML,12/23/2022,twitter,complaint,resolved,0:02,positive,Norma
4872-JCVCA,2/13/2022,instagram,complaint,escalated,0:02,negative,John
5346-BZCHP,8/19/2021,in-person,subscription,closed,0:38,neutral,Raul
2038-LLMLM,3/26/2021,phone,inquiry,converted,0:15,positive,Liz
6173-ITPWD,4/5/2021,email,complaint,escalated,0:02,negative,Sam
9734-UYXQI,2/3/2022,chat,complaint,closed,0:06,negative,Skylar
1216-BGTSP,11/14/2022,twitter,complaint,closed,0:02,negative,Peyton
4138-NAXED,12/23/2022,instagram,complaint,pending,0:02,neutral,Skylar
2189-UXTKY,2/13/2022,in-person,purchase,closed,0:22,positive,Javi
0744-BIKKF,8/19/2021,phone,support,closed,0:02,neutral,Fran
7483-IQWIB,3/26/2021,email,feedback,closed,0:02,negative,Liz
5248-KWLAR,4/5/2021,chat,complaint,escalated,0:02,negative,Liz
4958-GZWIY,2/3/2022,twitter,complaint,resolved,0:02,positive,Anton
7996-MHXLW,1/2/2021,instagram,complaint,escalated,0:02,negative,Greg
7833-PKIHD,1/13/2022,in-person,subscription,closed,0:38,neutral,Isla
7061-OVMIM,11/14/2022,phone,inquiry,converted,0:15,positive,Emily
5153-RTHKF,12/23/2022,email,complaint,escalated,0:02,negative,Violet
1852-QSWCD,2/12/2022,chat,complaint,closed,0:06,negative,Norma
4832-VRBMR,8/19/2021,twitter,complaint,closed,0:02,negative,John
9079-LWTFD,3/26/2021,instagram,complaint,pending,0:02,neutral,Raul
6356-ELRKD,4/5/2021,in-person,purchase,closed,0:22,positive,Liz
8624-GIOUT,2/3/2022,phone,support,closed,0:02,neutral,Sam
3392-EHMNK,11/14/2022,email,feedback,closed,0:02,negative,Skylar
5986-WWXDV,12/23/2022,chat,complaint,escalated,0:02,negative,Peyton
3061-BCKYI,2/13/2022,twitter,complaint,resolved,0:02,positive,Skylar
6179-GJPSO,8/19/2021,instagram,complaint,escalated,0:02,negative,Isla
7901-TBKJX,3/26/2021,in-person,subscription,closed,0:38,neutral,Fran
7228-PAQPD,4/5/2021,phone,inquiry,converted,0:15,positive,Liz
3177-LASXD,2/3/2022,email,complaint,escalated,0:02,negative,Liz
7746-QYVCO,1/2/2021,chat,complaint,closed,0:06,negative,Anton
5804-HYIEZ,1/13/2022,twitter,complaint,closed,0:02,negative,Greg
9919-FZDED,7/15/2022,instagram,complaint,pending,0:02,neutral,Isla
5934-TSSAU,9/8/2022,in-person,purchase,closed,0:22,positive,Emily
3486-KHMLI,10/10/2021,phone,support,closed,0:02,neutral,Violet
4897-QSUYC,3/25/2021,email,feedback,closed,0:02,negative,Norma
1084-UQCHV,5/8/2022,chat,complaint,escalated,0:02,negative,John
8290-YWKHZ,7/15/2022,twitter,complaint,resolved,0:02,positive,Raul
2955-BJZHG,9/8/2022,instagram,complaint,escalated,0:02,negative,Liz
3806-DXQOM,10/10/2021,in-person,subscription,closed,0:38,neutral,Sam
6784-XYJAE,11/14/2022,phone,inquiry,converted,0:15,positive,Skylar
3933-DQPWX,12/23/2022,email,complaint,escalated,0:02,negative,Peyton
6661-EIPZC,2/13/2022,chat,complaint,closed,0:06,negative,Skylar
8957-THMOA,8/19/2021,twitter,complaint,closed,0:02,negative,Javi
2251-PYLPB,3/26/2021,instagram,complaint,pending,0:02,neutral,Fran
5555-RNPGT,4/5/2021,in-person,purchase,closed,0:22,positive,Liz
1057-FOGLZ,2/3/2022,phone,support,closed,0:02,neutral,Liz
9300-RENDD,11/14/2022,email,feedback,closed,0:02,negative,Anton
0761-AETCS,12/23/2022,chat,complaint,escalated,0:02,negative,Greg
8087-LGYHQ,2/13/2022,twitter,complaint,resolved,0:02,positive,Isla
4137-BTIKL,8/19/2021,instagram,complaint,escalated,0:02,negative,Emily
2190-BCXEC,3/26/2021,in-person,subscription,closed,0:38,neutral,Violet
6227-FBDXH,4/5/2021,phone,inquiry,converted,0:15,positive,Norma
2153-MREFK,2/3/2022,email,complaint,escalated,0:02,negative,John
2911-WDXMV,1/2/2021,chat,complaint,closed,0:06,negative,Raul
7206-PQBBZ,1/13/2022,twitter,complaint,closed,0:02,negative,Liz
3106-ULWFW,3/26/2021,instagram,complaint,pending,0:02,neutral,Sam
0925-VYDLG,4/5/2021,in-person,purchase,closed,0:22,positive,Skylar
4547-FZJWE,2/3/2022,phone,support,closed,0:02,neutral,Peyton
7422-WNBTY,11/14/2022,email,feedback,closed,0:02,negative,Skylar
0842-IWYCP,12/23/2022,chat,complaint,escalated,0:02,negative,Javi
3521-HTQTV,2/13/2022,twitter,complaint,resolved,0:02,positive,Fran
3744-ZBHON,8/19/2021,instagram,complaint,escalated,0:02,negative,Liz
3373-DIUUN,3/26/2021,in-person,subscription,closed,0:38,neutral,Liz
8383-SGHJU,4/5/2021,phone,inquiry,converted,0:15,positive,Anton
7607-QKKTJ,2/3/2022,email,complaint,escalated,0:02,negative,Greg
7707-PYBBH,1/2/2021,chat,complaint,closed,0:06,negative,Isla
8984-HPEMB,1/13/2022,twitter,complaint,closed,0:02,negative,Emily
4349-GFQHK,11/14/2022,instagram,complaint,pending,0:02,neutral,Violet
4139-DETXS,12/23/2022,in-person,purchase,closed,0:22,positive,Norma
9779-DPNEJ,2/13/2022,phone,support,closed,0:02,neutral,John
9805-FILKB,8/19/2021,email,feedback,closed,0:02,negative,Raul
5793-YOLJN,3/26/2021,chat,complaint,escalated,0:02,negative,Liz
0673-IGUQO,4/5/2021,twitter,complaint,resolved,0:02,positive,Sam
4123-FCVCB,2/3/2022,instagram,complaint,escalated,0:02,negative,Skylar
8819-IMISP,11/14/2022,in-person,subscription,closed,0:38,neutral,Peyton
7802-EFKNY,12/23/2022,phone,inquiry,converted,0:15,positive,Skylar
8311-UEUAB,2/13/2022,email,complaint,escalated,0:02,negative,Liz
5858-EAFCZ,8/19/2021,chat,complaint,closed,0:06,negative,Jackie
8035-BUYVG,3/26/2021,twitter,complaint,closed,0:02,negative,Angel
1163-ONYEY,4/5/2021,instagram,complaint,pending,0:02,neutral,Al
9787-XVQIU,2/3/2022,in-person,purchase,closed,0:22,positive,Al
8945-MUQUF,1/2/2021,phone,support,closed,0:02,neutral,Ingrid
5656-MJEFC,1/13/2022,email,feedback,closed,0:02,negative,Gigi
6082-OQFBA,11/14/2022,chat,complaint,escalated,0:02,negative,Linda
8051-HJRLT,12/23/2022,twitter,complaint,resolved,0:02,positive,Maureen
8974-OVACP,2/13/2022,instagram,complaint,escalated,0:02,negative,Maureen
4010-YLMVT,8/19/2021,in-person,subscription,closed,0:38,neutral,Sasha
1379-FRVEB,3/26/2021,phone,inquiry,converted,0:15,positive,Kristen
8612-GXIDD,4/5/2021,email,complaint,escalated,0:02,negative,Kayleigh
6288-CHQJB,2/3/2022,chat,complaint,closed,0:06,negative,Javi
8160-HOWOX,11/14/2022,twitter,complaint,closed,0:02,negative,Fran
3023-GFLBR,12/23/2022,instagram,complaint,pending,0:02,neutral,Liz
6648-INWPS,2/13/2022,in-person,purchase,closed,0:22,positive,Liz
4223-BKEOR,8/19/2021,phone,support,closed,0:02,neutral,Anton
4079-VTGLK,3/26/2021,email,feedback,closed,0:02,negative,Greg
1763-WQFUK,4/5/2021,chat,complaint,escalated,0:02,negative,Isla
1391-UBDAR,2/3/2022,twitter,complaint,resolved,0:02,positive,Emily
8894-JVDCV,1/2/2021,instagram,complaint,escalated,0:02,negative,Violet
2023-VQFDL,1/13/2022,in-person,subscription,closed,0:38,neutral,Norma
1345-GKDZZ,11/14/2022,phone,inquiry,converted,0:15,positive,John
2014-MKGMH,12/23/2022,email,complaint,escalated,0:02,negative,Raul
5628-FCGYG,2/12/2022,chat,complaint,closed,0:06,negative,Liz
2560-WBWXF,8/19/2021,twitter,complaint,closed,0:02,negative,Sam
0248-IPDFW,3/26/2021,instagram,complaint,pending,0:02,neutral,Skylar
